1.0,0.45279,0.80121,-0.39121,0,0.14438,-0.69966,0.71442,-0.00893,0.58442,0.72095,-0.3724,-0.20835,-0.21596,-0.95391,-0.22264,-0.76745,-0.21503,-0.70227,0.11411,-0.7027,0.45241,0.78529,-0.42266,-0.78806,0.30171,-0.5366,0.44064,0.72656,-0.5272,-0.74285,0.30593,-0.59547,0.44314,0.72013,-0.53389,-0.69317,0.35438,-0.62763,0.46968,0.72412,-0.50503,-0.61172,0.43412,-0.66131,0.50027,0.72974,-0.46605
1.0,0.46045,0.79593,-0.39305,0,0.23174,-0.66956,0.74275,-0.00466,0.58287,0.71883,-0.37888,-0.19052,-0.17781,-0.96545,-0.18213,-0.8199,-0.19484,-0.69777,0.13425,-0.70363,0.45,0.78448,-0.42671,-0.76406,0.41676,-0.49247,0.43551,0.73229,-0.52353,-0.74333,0.39504,-0.53981,0.4393,0.72602,-0.52907,-0.69162,0.42536,-0.58372,0.46608,0.72596,-0.50572,-0.63875,0.48498,-0.59733,0.50012,0.73204,-0.4626
1.0,0.45967,0.79599,-0.39384,0,0.22795,-0.65447,0.75603,0.00917,0.58205,0.71777,-0.38213,-0.19318,-0.15549,-0.96876,-0.15914,-0.89309,-0.19683,-0.71197,0.13485,-0.68914,0.44684,0.78416,-0.43061,-0.75611,0.44913,-0.476,0.43191,0.73346,-0.52487,-0.74216,0.42043,-0.52195,0.43603,0.72735,-0.52994,-0.6907,0.44685,-0.56856,0.46426,0.72675,-0.50626,-0.6384,0.49951,-0.58561,0.49985,0.73169,-0.46345
1.0,0.45742,0.79569,-0.39704,0.02329,0.25059,-0.64489,0.76399,0.02102,0.5807,0.71655,-0.38645,-0.2014,-0.14334,-0.96896,-0.14687,-0.95225,-0.20493,-0.70722,0.16268,-0.68803,0.44365,0.78417,-0.43388,-0.7586,0.46197,-0.45946,0.42571,0.73485,-0.52799,-0.74163,0.43495,-0.51069,0.43018,0.72863,-0.53296,-0.68964,0.45812,-0.56083,0.45976,0.72738,-0.50945,-0.63857,0.51291,-0.57372,0.49687,0.73163,-0.46673
1.0,0.45353,0.79477,-0.40331,0.07176,0.27961,-0.63624,0.77086,0.03119,0.5773,0.71487,-0.39457,-0.22732,-0.14867,-0.9624,-0.15327,-0.99158,-0.23195,-0.7117,0.18636,-0.67731,0.43932,0.78485,-0.43704,-0.77266,0.4694,-0.4274,0.41567,0.73734,-0.53249,-0.7546,0.44402,-0.48315,0.4201,0.73089,-0.53787,-0.71097,0.45854,-0.53316,0.44997,0.72883,-0.51607,-0.6566,0.50843,-0.55711,0.48896,0.73206,-0.47435
1.0,0.44881,0.79311,-0.41177,0.11806,0.31754,-0.62388,0.78071,0.0356,0.57064,0.71245,-0.40838,-0.24414,-0.15142,-0.95784,-0.15679,-1.01564,-0.24957,-0.70679,0.20899,-0.67585,0.43112,0.78576,-0.44352,-0.77724,0.48019,-0.4066,0.40393,0.73915,-0.53899,-0.75572,0.4596,-0.46654,0.40914,0.73211,-0.54463,-0.71269,0.47203,-0.5189,0.43999,0.72925,-0.52402,-0.65926,0.52707,-0.53627,0.48077,0.73223,-0.48239
1.0,0.44377,0.79218,-0.41895,0.14852,0.32058,-0.59976,0.7991,0.0415,0.56256,0.71079,-0.42226,-0.25984,-0.14544,-0.95464,-0.15119,-1.06051,-0.26575,-0.6998,0.23711,-0.67384,0.41985,0.78731,-0.45152,-0.76598,0.50102,-0.40281,0.39068,0.74053,-0.54679,-0.7443,0.49076,-0.45295,0.39736,0.73352,-0.55141,-0.7067,0.50239,-0.49817,0.42967,0.7302,-0.53122,-0.65884,0.55469,-0.50819,0.4727,0.73246,-0.48996
1.0,0.44001,0.79241,-0.42246,0.15855,0.31541,-0.58065,0.81245,0.05268,0.55692,0.71034,-0.4304,-0.26874,-0.13018,-0.95437,-0.13557,-1.1197,-0.27448,-0.6996,0.25305,-0.66822,0.41107,0.78846,-0.45755,-0.75228,0.52391,-0.3995,0.38165,0.74141,-0.55195,-0.73635,0.51755,-0.4358,0.3892,0.73514,-0.55506,-0.70087,0.53332,-0.47367,0.42283,0.73207,-0.53412,-0.66528,0.57821,-0.47231,0.46707,0.73398,-0.49307
1.0,0.43577,0.79257,-0.42654,0.1491,0.297,-0.53723,0.84125,0.06068,0.54942,0.71014,-0.44026,-0.28491,-0.1133,-0.95183,-0.11847,-1.19232,-0.29084,-0.71101,0.26606,-0.6509,0.39738,0.79174,-0.46393,-0.72045,0.56932,-0.39602,0.36914,0.74381,-0.55721,-0.71538,0.56302,-0.41382,0.37816,0.73788,-0.55905,-0.67847,0.57576,-0.45627,0.41439,0.73402,-0.53806,-0.65215,0.61308,-0.44591,0.46098,0.73413,-0.49854
1.0,0.43193,0.79329,-0.42911,0.11499,0.25153,-0.50576,0.85976,0.07079,0.54362,0.71044,-0.44692,-0.30456,-0.10118,-0.9471,-0.10643,-1.25006,-0.31113,-0.71792,0.27893,-0.6378,0.38896,0.79405,-0.46711,-0.70167,0.58246,-0.41036,0.36027,0.74456,-0.56199,-0.69857,0.58547,-0.41137,0.36998,0.73929,-0.56263,-0.66522,0.61223,-0.42737,0.40797,0.73575,-0.54059,-0.63519,0.63641,-0.43762,0.45579,0.73439,-0.50291
1.0,0.42967,0.7933,-0.43134,0.09448,0.23125,-0.48259,0.87234,0.07835,0.53967,0.71051,-0.45159,-0.32199,-0.09351,-0.94212,-0.09893,-1.28815,-0.32932,-0.72731,0.2835,-0.62501,0.38333,0.79569,-0.46897,-0.68777,0.59924,-0.40975,0.35417,0.74539,-0.56476,-0.68934,0.60548,-0.39774,0.36433,0.74069,-0.56449,-0.65366,0.63498,-0.41174,0.40347,0.73738,-0.54174,-0.63036,0.65429,-0.41779,0.45206,0.73468,-0.50585
1.0,0.42648,0.79345,-0.43423,0.09074,0.23211,-0.45927,0.88375,0.08976,0.53419,0.71087,-0.4575,-0.34171,-0.08249,-0.93618,-0.08789,-1.33392,-0.34998,-0.73491,0.29425,-0.611,0.37595,0.79791,-0.47118,-0.67348,0.62601,-0.39312,0.34572,0.74794,-0.56663,-0.68218,0.63256,-0.36673,0.3564,0.74375,-0.56552,-0.64319,0.65181,-0.4018,0.39663,0.73955,-0.54383,-0.63733,0.67058,-0.37965,0.44581,0.73652,-0.50871
1.0,0.42354,0.79274,-0.43838,0.07893,0.21541,-0.43036,0.89774,0.09408,0.52825,0.71166,-0.46312,-0.35773,-0.07394,-0.93089,-0.07926,-1.36699,-0.36689,-0.73964,0.30772,-0.59853,0.36811,0.80058,-0.47283,-0.6547,0.64777,-0.38957,0.33721,0.75041,-0.56848,-0.66454,0.65922,-0.35187,0.34872,0.74693,-0.56612,-0.62627,0.68551,-0.3713,0.39074,0.74151,-0.54542,-0.63072,0.68988,-0.35533,0.43968,0.73825,-0.51153
1.0,0.42507,0.78837,-0.44474,0.09246,0.22561,-0.40599,0.90924,0.09197,0.52349,0.71221,-0.46767,-0.37104,-0.07203,-0.92582,-0.07765,-1.37905,-0.38116,-0.72284,0.33578,-0.60395,0.3628,0.8022,-0.47419,-0.64053,0.65836,-0.39531,0.33042,0.75194,-0.57045,-0.64679,0.66147,-0.37963,0.34253,0.74867,-0.5676,-0.60916,0.67908,-0.4096,0.38584,0.74427,-0.54514,-0.67525,0.73063,-0.10108,0.43555,0.74207,-0.50954
1.0,0.42649,0.78491,-0.44947,0.11256,0.23641,-0.39025,0.91597,0.0933,0.51912,0.71284,-0.47156,-0.37911,-0.06752,-0.92288,-0.07303,-1.39454,-0.38977,-0.70905,0.35803,-0.60751,0.35907,0.80323,-0.47527,-0.62781,0.67005,-0.39609,0.32446,0.75349,-0.57182,-0.63379,0.6725,-0.38217,0.33694,0.75048,-0.56855,-0.59156,0.63166,-0.50107,0.37988,0.74657,-0.54619,-0.67,0.73854,0.07523,0.43425,0.74468,-0.50682
